scorer,DLC_dlcrnetms5_openfieldMay31shuffle1_200000,DLC_dlcrnetms5_openfieldMay31shuffle1_200000,DLC_dlcrnetms5_openfieldMay31shuffle1_200000,DLC_dlcrnetms5_openfieldMay31shuffle1_200000,DLC_dlcrnetms5_openfieldMay31shuffle1_200000,DLC_dlcrnetms5_openfieldMay31shuffle1_200000,DLC_dlcrnetms5_openfieldMay31shuffle1_200000,DLC_dlcrnetms5_openfieldMay31shuffle1_200000,DLC_dlcrnetms5_openfieldMay31shuffle1_200000,DLC_dlcrnetms5_openfieldMay31shuffle1_200000,DLC_dlcrnetms5_openfieldMay31shuffle1_200000,DLC_dlcrnetms5_openfieldMay31shuffle1_200000,DLC_dlcrnetms5_openfieldMay31shuffle1_200000,DLC_dlcrnetms5_openfieldMay31shuffle1_200000,DLC_dlcrnetms5_openfieldMay31shuffle1_200000,DLC_dlcrnetms5_openfieldMay31shuffle1_200000,DLC_dlcrnetms5_openfieldMay31shuffle1_200000,DLC_dlcrnetms5_openfieldMay31shuffle1_200000
individuals,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse1,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2,mouse2
bodyparts,nose,nose,nose,neck,neck,neck,tailbase,tailbase,tailbase,nose,nose,nose,neck,neck,neck,tailbase,tailbase,tailbase
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
2894,252.065,124.674,1.0,239.381,129.045,1.0,218.307,157.705,1.0,488.551,118.696,1.0,495.565,124.416,1.0,490.894,173.885,1.0
2895,253.207,124.808,1.0,240.837,128.041,1.0,218.308,157.434,1.0,486.903,118.708,1.0,494.76,124.243,1.0,491.703,174.006,1.0
2896,253.214,124.805,1.0,240.85,128.03,1.0,218.312,157.433,1.0,486.909,118.709,1.0,494.762,124.236,1.0,491.708,173.998,1.0
2897,253.819,126.065,1.0,241.589,128.095,1.0,217.891,156.983,1.0,488.16,117.782,1.0,494.318,122.461,1.0,492.996,173.617,1.0
2898,251.01,127.802,1.0,241.96,130.016,1.0,217.893,156.638,1.0,486.461,117.424,1.0,493.613,121.693,1.0,492.99,173.753,1.0
2899,485.634,116.915,1.0,486.624,131.585,1.0,494.006,173.553,1.0,254.321,132.034,1.0,242.191,131.397,1.0,217.737,156.553,1.0
2900,254.934,133.625,1.0,243.687,131.991,1.0,218.739,149.901,1.0,484.955,117.112,1.0,489.902,125.527,1.0,494.913,172.967,1.0
2901,257.134,131.579,1.0,246.097,131.112,1.0,218.959,149.729,1.0,484.266,116.859,1.0,489.306,125.145,1.0,495.893,172.709,1.0
2902,257.139,131.585,1.0,246.091,131.123,1.0,218.96,149.727,1.0,484.269,116.861,1.0,489.307,125.142,1.0,495.894,172.714,1.0
2903,259.661,130.323,1.0,249.449,129.441,1.0,218.756,148.815,1.0,484.526,117.372,1.0,486.839,123.19,1.0,496.862,173.718,1.0
2904,264.06,131.274,1.0,251.95,130.637,1.0,218.984,147.789,1.0,485.196,117.85,1.0,484.222,130.385,1.0,496.25,175.564,1.0
2905,480.95,133.711,1.0,486.171,140.221,1.0,496.087,177.121,1.0,262.693,131.73,1.0,255.366,130.055,1.0,219.677,147.366,1.0
2906,476.096,140.557,1.0,483.94,143.717,1.0,497.224,178.334,1.0,263.696,130.247,1.0,256.26,128.869,1.0,219.982,146.394,1.0
2907,476.65,140.475,1.0,483.088,145.641,1.0,497.259,178.179,1.0,268.445,127.177,1.0,257.205,122.309,1.0,220.385,143.806,1.0
2908,476.584,140.519,1.0,483.141,145.622,1.0,497.253,178.181,1.0,268.445,127.177,1.0,257.211,122.308,1.0,220.39,143.805,1.0
2909,269.621,125.817,1.0,258.157,128.991,1.0,222.992,144.709,1.0,473.365,142.385,1.0,482.509,143.644,1.0,497.593,177.382,1.0
2910,270.327,125.319,1.0,258.09,127.876,1.0,227.491,142.938,1.0,471.723,142.042,1.0,481.491,142.249,1.0,497.639,177.207,1.0
2911,274.433,122.529,1.0,262.208,126.563,1.0,227.793,142.463,1.0,469.734,139.611,1.0,480.925,139.457,1.0,497.507,177.223,1.0
2912,275.335,121.683,1.0,264.178,126.109,1.0,228.331,142.233,1.0,469.238,139.997,1.0,481.357,139.654,1.0,497.66,176.764,1.0
2913,277.336,121.448,1.0,266.108,126.502,1.0,229.096,142.091,1.0,468.383,141.499,1.0,481.113,140.496,1.0,498.094,176.4,1.0
2914,277.341,121.443,1.0,266.103,126.502,1.0,229.095,142.092,1.0,468.381,141.499,1.0,481.097,140.489,1.0,498.084,176.397,1.0
2915,278.466,121.474,1.0,264.314,126.821,1.0,229.648,141.576,1.0,462.115,147.037,1.0,478.795,143.559,1.0,498.145,176.284,1.0
2916,281.154,121.692,1.0,264.867,127.372,1.0,229.239,139.576,1.0,459.288,148.067,1.0,474.205,146.107,1.0,498.306,176.589,1.0
2917,280.999,121.059,1.0,264.991,126.948,1.0,229.578,133.762,1.0,456.893,149.657,1.0,471.383,145.312,1.0,498.715,176.401,1.0
2918,282.098,123.434,1.0,266.438,127.764,1.0,230.066,133.25,1.0,452.316,145.544,1.0,466.191,146.486,1.0,498.125,174.845,1.0
2919,452.426,145.014,1.0,465.181,147.755,1.0,496.086,172.193,1.0,285.595,123.98,1.0,271.083,125.044,1.0,229.891,132.77,1.0
2920,452.43,145.023,1.0,465.185,147.757,1.0,496.088,172.198,1.0,285.605,123.972,1.0,271.094,125.048,1.0,229.902,132.772,1.0
2921,452.744,146.176,1.0,464.854,148.654,1.0,495.515,171.923,1.0,286.242,124.275,1.0,272.41,125.728,1.0,230.956,132.496,1.0
2922,289.388,122.579,1.0,275.431,126.631,1.0,233.223,131.96,1.0,451.396,147.312,1.0,464.223,145.825,1.0,495.292,171.121,1.0
2923,290.868,123.719,1.0,277.402,126.534,1.0,233.409,131.559,1.0,448.701,149.069,1.0,461.162,146.169,1.0,494.92,168.608,1.0
2924,294.868,125.196,1.0,281.09,127.312,1.0,233.802,130.447,1.0,444.683,150.803,1.0,458.513,147.051,1.0,495.089,167.386,1.0
2925,295.454,126.404,1.0,279.924,126.918,1.0,234.606,129.662,1.0,439.258,150.703,1.0,454.495,146.843,1.0,494.409,165.967,1.0
2926,295.458,126.403,1.0,279.926,126.921,1.0,234.599,129.663,1.0,439.258,150.705,1.0,454.492,146.841,1.0,494.411,165.972,1.0
2927,436.134,143.822,1.0,451.102,146.056,1.0,492.379,162.557,1.0,295.062,127.549,1.0,279.99,128.068,1.0,234.599,129.1,1.0
2928,435.334,144.033,1.0,448.421,144.052,1.0,488.158,162.848,1.0,297.964,127.683,1.0,280.973,128.935,1.0,235.166,127.765,1.0
2929,297.966,127.299,1.0,281.876,129.648,1.0,243.341,128.204,1.0,430.378,145.813,1.0,443.84,141.588,1.0,484.332,163.939,1.0
2930,427.0,145.605,1.0,442.803,143.347,1.0,477.87,158.226,1.0,301.209,127.122,1.0,287.821,129.475,1.0,244.254,128.162,1.0
2931,421.259,142.99,1.0,436.896,142.374,1.0,470.395,157.452,1.0,301.795,126.683,1.0,288.781,129.384,1.0,244.725,128.98,1.0
2932,421.257,142.992,1.0,436.901,142.371,1.0,470.399,157.471,1.0,301.794,126.684,1.0,288.79,129.38,1.0,244.73,128.978,1.0
2933,419.352,145.357,1.0,433.475,140.782,1.0,471.353,155.396,1.0,303.197,124.469,1.0,291.515,129.002,1.0,245.552,130.357,1.0
2934,419.236,143.542,1.0,431.911,142.4,1.0,466.346,151.772,1.0,311.538,123.978,1.0,297.108,127.296,1.0,248.27,130.35,1.0
2935,410.535,143.084,1.0,427.878,142.643,1.0,459.604,154.95,1.0,312.052,124.051,1.0,296.516,126.963,1.0,249.774,130.302,1.0
2936,410.784,140.235,1.0,425.564,143.355,1.0,457.347,155.963,1.0,313.167,124.205,1.0,297.347,128.363,1.0,258.68,129.057,1.0
2937,411.468,135.175,1.0,424.57,142.13,1.0,455.078,156.993,1.0,317.631,124.543,1.0,299.833,129.255,1.0,259.14,128.638,1.0
2938,411.463,135.17,1.0,424.581,142.132,1.0,455.077,156.987,1.0,317.64,124.515,1.0,299.837,129.276,1.0,259.122,128.643,1.0
2939,412.152,133.139,1.0,423.239,142.045,1.0,454.357,151.971,1.0,319.73,124.661,1.0,306.216,129.55,1.0,261.481,128.779,1.0
2940,411.744,132.932,1.0,422.347,141.948,1.0,452.45,150.766,1.0,324.577,125.85,1.0,308.955,128.565,1.0,265.918,126.233,1.0
2941,410.313,132.752,1.0,421.465,140.082,1.0,450.664,149.201,1.0,326.169,125.793,1.0,312.124,127.909,1.0,266.66,126.427,1.0
2942,409.069,125.85,1.0,418.663,134.586,1.0,450.271,149.53,1.0,329.139,127.551,1.0,312.109,129.416,1.0,269.583,127.058,1.0
2943,405.657,122.651,1.0,417.445,126.685,1.0,449.084,149.293,1.0,329.677,127.943,1.0,313.912,130.314,1.0,275.454,128.407,1.0
2944,405.66,122.653,1.0,417.448,126.689,1.0,449.082,149.298,1.0,329.679,127.942,1.0,313.913,130.314,1.0,275.45,128.405,1.0
2945,404.664,122.226,1.0,416.118,125.162,1.0,446.484,147.777,1.0,330.89,128.893,1.0,315.842,129.822,1.0,277.46,128.754,1.0
2946,404.46,122.421,1.0,414.905,125.031,1.0,444.754,146.213,1.0,333.115,129.733,1.0,321.857,129.233,1.0,277.339,128.254,1.0
2947,403.45,123.558,1.0,414.345,125.518,1.0,443.839,145.537,1.0,335.17,125.552,1.0,324.497,128.892,1.0,279.847,125.973,1.0
2948,401.804,123.592,1.0,413.486,125.974,1.0,443.488,146.006,1.0,342.377,123.076,1.0,329.403,126.863,1.0,280.883,126.352,1.0
2949,397.198,126.78,1.0,412.919,126.492,1.0,443.033,146.21,1.0,342.56,122.745,1.0,330.029,126.013,1.0,281.583,125.841,1.0
2950,397.194,126.779,1.0,412.921,126.491,1.0,443.03,146.203,1.0,342.56,122.747,1.0,330.026,126.009,1.0,281.575,125.828,1.0
2951,396.368,127.51,1.0,411.54,127.863,1.0,443.058,146.361,1.0,342.954,122.444,1.0,326.605,126.159,1.0,282.841,126.579,1.0
2952,398.771,131.017,1.0,409.303,128.981,1.0,443.11,146.332,1.0,343.13,122.301,1.0,327.012,126.393,1.0,283.331,126.562,1.0
2953,398.543,136.587,1.0,409.329,132.521,1.0,443.067,146.623,1.0,344.251,121.711,1.0,327.944,127.287,1.0,284.037,127.042,1.0
2954,396.917,136.257,1.0,409.095,134.689,1.0,442.59,146.743,1.0,343.898,121.425,1.0,327.997,127.236,1.0,283.805,126.873,1.0
2955,391.224,140.148,1.0,407.89,139.609,1.0,442.392,146.758,1.0,343.598,121.746,1.0,328.348,127.155,1.0,283.051,126.374,1.0
2956,391.216,140.151,1.0,407.894,139.609,1.0,442.39,146.762,1.0,343.599,121.75,1.0,328.36,127.148,1.0,283.033,126.365,1.0
2957,392.688,139.369,1.0,406.411,141.0,1.0,440.519,146.161,1.0,342.422,122.43,1.0,327.961,126.789,1.0,283.303,126.191,1.0
2958,391.395,139.576,1.0,404.879,143.009,1.0,440.144,145.663,1.0,342.846,121.813,1.0,327.631,126.814,1.0,283.655,126.522,1.0
2959,390.203,140.698,1.0,402.634,143.276,1.0,438.535,145.294,1.0,343.043,121.75,1.0,327.619,126.935,1.0,283.325,126.536,1.0
2960,343.248,121.509,1.0,327.799,127.208,1.0,283.783,126.86,1.0,388.282,141.204,1.0,395.521,143.283,1.0,437.234,144.561,1.0
2961,380.975,142.407,1.0,395.108,143.947,1.0,436.214,146.242,1.0,343.13,121.524,1.0,327.457,127.053,1.0,283.314,126.734,1.0
2962,380.981,142.406,1.0,395.107,143.946,1.0,436.215,146.244,1.0,343.145,121.527,1.0,327.445,127.046,1.0,283.3,126.735,1.0
2963,379.862,139.417,1.0,394.243,144.752,1.0,433.864,147.62,1.0,343.162,121.433,1.0,327.796,127.637,1.0,283.482,126.685,1.0
2964,378.575,134.751,1.0,392.444,144.321,1.0,432.332,147.933,1.0,342.558,122.261,1.0,328.048,127.802,1.0,283.219,126.57,1.0
2965,377.762,134.407,1.0,392.129,143.754,1.0,431.7,148.114,1.0,341.739,120.936,1.0,327.747,127.759,1.0,283.935,126.542,1.0
2966,341.101,121.667,1.0,327.431,128.246,1.0,284.459,126.74,1.0,376.738,134.597,1.0,391.132,143.58,1.0,431.394,148.333,1.0
2967,342.244,122.215,1.0,327.48,128.327,1.0,283.924,126.728,1.0,376.266,134.712,1.0,392.224,142.635,1.0,431.455,148.298,1.0
2968,342.24,122.221,1.0,327.471,128.323,1.0,283.93,126.733,1.0,376.265,134.714,1.0,392.221,142.635,1.0,431.458,148.297,1.0
2969,375.053,135.386,1.0,390.236,142.032,1.0,431.121,147.813,1.0,340.529,123.643,1.0,327.12,127.143,1.0,283.152,126.564,1.0
2970,371.765,137.224,1.0,387.016,142.699,1.0,429.776,147.613,1.0,340.128,124.849,1.0,329.039,126.806,1.0,281.437,125.908,1.0
2971,371.707,136.028,1.0,385.399,142.291,1.0,424.942,145.536,1.0,334.23,129.232,1.0,326.624,127.964,1.0,281.234,126.04,1.0
2972,369.795,137.65,1.0,379.201,142.233,1.0,421.143,143.673,1.0,331.498,128.418,1.0,324.668,125.053,1.0,280.487,125.727,1.0
2973,368.395,135.945,1.0,378.741,142.566,1.0,421.211,143.894,1.0,331.615,129.291,1.0,324.695,125.523,1.0,279.688,125.417,1.0
2974,368.38,135.942,1.0,378.743,142.572,1.0,421.198,143.887,1.0,331.619,129.296,1.0,324.711,125.53,1.0,279.678,125.423,1.0
2975,368.038,136.545,1.0,378.754,142.773,1.0,421.593,143.633,1.0,332.017,130.359,1.0,325.128,126.908,1.0,279.293,125.555,1.0
2976,367.68,137.137,1.0,378.996,143.258,1.0,421.603,144.261,1.0,336.175,131.981,1.0,327.313,127.67,1.0,279.982,125.305,1.0
2977,366.547,140.731,1.0,378.199,143.9,1.0,420.832,145.007,1.0,337.785,132.516,1.0,327.854,127.859,1.0,280.875,125.682,1.0
2978,340.626,133.467,1.0,329.051,127.006,1.0,281.91,126.102,1.0,,,,,,,,,
2979,342.197,137.81,1.0,329.73,126.474,1.0,282.757,126.494,1.0,,,,,,,,,
2980,342.19,137.808,1.0,329.727,126.475,1.0,282.754,126.494,1.0,,,,,,,,,
2981,341.662,138.672,1.0,330.724,126.918,1.0,284.217,127.072,1.0,,,,,,,,,
2982,341.496,139.36,1.0,331.417,127.628,1.0,285.389,127.542,1.0,,,,,,,,,
2983,369.285,139.849,1.0,380.114,144.789,1.0,418.924,145.751,1.0,,,,,,,,,
2984,344.476,139.331,1.0,332.903,130.857,1.0,290.654,128.038,1.0,,,,,,,,,
2985,346.432,139.554,1.0,380.836,144.573,1.0,419.064,146.609,1.0,,,,,,,,,
2986,346.416,139.528,1.0,380.844,144.568,1.0,419.082,146.622,1.0,,,,,,,,,
2987,370.805,132.383,1.0,380.724,142.226,1.0,419.067,147.204,1.0,,,,,,,,,
2988,364.624,136.627,1.0,381.031,143.721,1.0,419.331,146.414,1.0,,,,,,,,,
2989,361.275,139.824,1.0,379.952,144.218,1.0,419.786,146.702,1.0,,,,,,,,,
2990,360.457,139.975,1.0,378.681,143.929,1.0,418.922,146.156,1.0,,,,,,,,,
2991,360.212,141.323,1.0,377.518,143.886,1.0,418.685,146.326,1.0,,,,,,,,,
2992,360.213,141.325,1.0,377.519,143.887,1.0,418.683,146.328,1.0,,,,,,,,,
2993,359.916,141.749,1.0,377.364,144.171,1.0,418.575,146.044,1.0,,,,,,,,,
2994,359.992,141.889,1.0,377.034,144.56,1.0,418.743,146.441,1.0,,,,,,,,,
2995,359.595,140.709,1.0,376.685,145.324,1.0,418.275,146.613,1.0,,,,,,,,,
2996,359.901,139.907,1.0,376.986,142.083,1.0,417.378,146.204,1.0,,,,,,,,,
2997,361.063,139.586,1.0,377.323,142.368,1.0,299.882,126.804,1.0,,,,,,,,,
2998,361.064,139.59,1.0,377.323,142.367,1.0,299.885,126.8,1.0,,,,,,,,,
2999,361.796,138.521,1.0,376.565,142.036,1.0,300.089,126.823,1.0,,,,,,,,,
3000,,,,,,,,,,,,,,,,,,
3001,,,,,,,,,,,,,,,,,,
3002,,,,,,,,,,,,,,,,,,
3003,360.581,138.852,1.0,373.771,144.699,1.0,297.223,126.083,1.0,,,,,,,,,
3004,360.58,138.85,1.0,373.771,144.693,1.0,297.224,126.086,1.0,,,,,,,,,
3005,359.606,137.96,1.0,358.143,140.199,1.0,297.004,126.262,1.0,,,,,,,,,
3006,358.884,137.032,1.0,355.631,139.315,1.0,296.406,125.781,1.0,,,,,,,,,
3007,357.824,137.175,1.0,354.84,140.287,1.0,296.481,125.415,1.0,,,,,,,,,
3008,359.243,138.583,1.0,355.225,142.915,1.0,296.723,125.512,1.0,,,,,,,,,
3009,358.143,137.5,1.0,355.759,142.579,1.0,296.404,125.198,1.0,,,,,,,,,
3010,358.144,137.498,1.0,355.762,142.579,1.0,296.404,125.196,1.0,,,,,,,,,
3011,357.091,136.24,1.0,357.214,142.454,1.0,295.942,125.521,1.0,,,,,,,,,
3012,357.192,137.561,1.0,349.049,145.762,1.0,295.905,125.274,1.0,,,,,,,,,
3013,357.493,137.299,1.0,348.918,145.707,1.0,295.834,125.594,1.0,,,,,,,,,
3014,356.058,136.486,1.0,349.507,144.373,1.0,296.026,126.055,1.0,,,,,,,,,
3015,356.155,135.408,1.0,350.433,144.231,1.0,386.302,148.244,1.0,,,,,,,,,
3016,356.145,135.409,1.0,350.434,144.236,1.0,386.31,148.246,1.0,,,,,,,,,
3017,353.871,135.388,1.0,350.518,143.686,1.0,328.671,141.993,1.0,,,,,,,,,
3018,347.997,139.394,1.0,350.143,143.014,1.0,296.287,126.65,1.0,,,,,,,,,
3019,348.12,139.636,1.0,349.023,141.391,1.0,296.416,126.799,1.0,,,,,,,,,
3020,352.582,130.77,1.0,347.663,140.352,1.0,328.048,139.51,1.0,,,,,,,,,
3021,353.332,129.651,1.0,346.658,140.632,1.0,296.655,127.126,1.0,,,,,,,,,
3022,353.337,129.657,1.0,346.651,140.599,1.0,296.658,127.122,1.0,,,,,,,,,
3023,353.412,129.763,1.0,346.428,130.712,1.0,296.338,127.084,1.0,,,,,,,,,
3024,352.174,130.309,1.0,344.982,139.579,1.0,296.14,127.052,1.0,,,,,,,,,
3025,351.984,129.585,1.0,344.227,140.127,1.0,296.566,127.249,1.0,,,,,,,,,
3026,352.316,129.418,1.0,345.941,138.915,1.0,297.043,127.169,1.0,,,,,,,,,
3027,350.505,129.55,1.0,344.856,140.609,1.0,296.946,127.255,1.0,,,,,,,,,
3028,350.564,129.562,1.0,345.05,140.594,1.0,296.922,127.292,1.0,,,,,,,,,
3029,350.424,129.058,1.0,344.916,141.025,1.0,296.917,127.325,1.0,,,,,,,,,
3030,351.521,128.891,1.0,345.135,141.088,1.0,297.027,127.203,1.0,,,,,,,,,
3031,352.44,128.997,1.0,344.728,140.773,1.0,297.391,127.259,1.0,,,,,,,,,
3032,352.799,128.871,1.0,345.939,139.153,1.0,297.488,127.363,1.0,,,,,,,,,
3033,352.193,129.319,1.0,344.362,139.628,1.0,297.018,127.24,1.0,,,,,,,,,
3034,352.193,129.32,1.0,344.359,139.628,1.0,297.016,127.24,1.0,,,,,,,,,
3035,351.715,129.179,1.0,345.568,138.891,1.0,297.275,127.323,1.0,,,,,,,,,
3036,352.103,129.834,1.0,347.544,138.048,1.0,297.229,127.056,1.0,,,,,,,,,
3037,352.653,130.017,1.0,345.485,139.152,1.0,297.485,127.087,1.0,,,,,,,,,
3038,318.916,149.748,1.0,341.067,142.836,1.0,372.494,145.106,1.0,,,,,,,,,
3039,320.228,151.693,1.0,341.27,142.692,1.0,372.057,144.704,1.0,,,,,,,,,
3040,320.23,151.693,1.0,341.275,142.69,1.0,372.057,144.705,1.0,,,,,,,,,
3041,319.13,152.741,1.0,340.928,143.135,1.0,370.635,144.325,1.0,,,,,,,,,
3042,317.165,152.507,1.0,340.28,143.052,1.0,369.39,144.633,1.0,,,,,,,,,
3043,313.102,150.741,1.0,344.148,140.2,1.0,366.98,147.324,1.0,,,,,,,,,
3044,311.905,153.681,1.0,341.662,139.839,1.0,369.006,150.278,1.0,,,,,,,,,
3045,309.025,152.017,1.0,320.061,151.713,1.0,367.442,151.152,1.0,,,,,,,,,
3046,308.999,151.983,1.0,320.066,151.714,1.0,367.443,151.153,1.0,,,,,,,,,
3047,305.004,154.005,1.0,320.111,152.91,1.0,356.989,151.915,1.0,,,,,,,,,
3048,303.802,155.452,1.0,316.497,153.738,1.0,351.09,147.674,1.0,,,,,,,,,
3049,299.441,154.917,1.0,313.064,153.113,1.0,350.505,148.373,1.0,356.49,134.284,1.0,347.849,132.627,1.0,297.371,124.964,1.0
3050,296.753,152.974,1.0,312.277,153.987,1.0,352.808,152.639,1.0,356.008,136.299,1.0,344.686,131.274,1.0,297.411,124.688,1.0
3051,294.909,150.23,1.0,307.958,152.025,1.0,348.09,157.073,1.0,355.333,137.074,1.0,346.488,134.167,1.0,298.19,124.703,1.0
3052,294.899,150.221,1.0,307.947,152.016,1.0,348.088,157.072,1.0,355.33,137.079,1.0,346.492,134.165,1.0,298.167,124.717,1.0
3053,292.457,145.412,1.0,305.359,152.394,1.0,346.112,157.782,1.0,354.252,138.949,1.0,345.748,134.613,1.0,298.716,124.476,1.0
3054,290.437,142.782,1.0,303.27,150.104,1.0,341.694,161.937,1.0,355.567,141.682,1.0,347.057,135.261,1.0,298.502,124.577,1.0
3055,355.308,142.286,1.0,346.293,135.152,1.0,339.234,162.671,1.0,292.747,139.642,1.0,305.543,146.248,1.0,299.134,124.533,1.0
3056,290.288,136.665,1.0,298.244,143.319,1.0,298.403,124.952,1.0,355.239,142.784,1.0,346.734,135.378,1.0,336.118,162.595,1.0
3057,287.414,136.756,1.0,296.258,141.937,1.0,298.722,124.658,1.0,355.795,143.356,1.0,346.466,136.157,1.0,334.17,159.725,1.0
3058,287.454,136.766,1.0,296.193,141.932,1.0,298.729,124.681,1.0,355.901,143.351,1.0,346.467,136.141,1.0,334.131,159.716,1.0
3059,283.774,134.65,1.0,296.622,141.675,1.0,332.168,158.732,1.0,352.078,145.757,1.0,346.291,137.327,1.0,297.991,125.642,1.0
3060,280.528,131.469,1.0,293.9,140.56,1.0,329.621,158.124,1.0,350.853,147.869,1.0,347.172,140.231,1.0,299.314,124.694,1.0
3061,279.946,132.384,1.0,290.128,139.882,1.0,325.343,160.306,1.0,351.722,147.888,1.0,347.008,142.309,1.0,299.242,125.185,1.0
3062,352.042,148.608,1.0,345.116,140.873,1.0,307.247,126.387,1.0,278.68,128.175,1.0,286.295,137.721,1.0,324.125,160.53,1.0
3063,278.018,126.16,1.0,283.79,137.012,1.0,321.442,159.38,1.0,,,,,,,,,
3064,278.017,126.16,1.0,283.798,137.013,1.0,321.478,159.411,1.0,,,,,,,,,
3065,276.868,125.468,1.0,288.093,131.364,1.0,319.635,157.894,1.0,,,,,,,,,
3066,275.098,124.215,1.0,287.273,131.064,1.0,318.232,157.009,1.0,,,,,,,,,
3067,271.988,121.728,1.0,285.249,130.899,1.0,317.222,156.683,1.0,,,,,,,,,
3068,270.787,118.712,1.0,284.801,130.728,1.0,316.04,152.698,1.0,,,,,,,,,
3069,356.065,152.916,1.0,344.723,143.562,1.0,315.136,153.493,1.0,,,,,,,,,
3070,356.065,152.916,1.0,344.723,143.563,1.0,315.137,153.493,1.0,,,,,,,,,
3071,356.912,153.358,1.0,345.026,143.682,1.0,314.114,153.599,1.0,,,,,,,,,
3072,271.203,122.295,1.0,284.865,131.247,1.0,313.314,147.518,1.0,,,,,,,,,
3073,272.473,121.633,1.0,284.682,129.684,1.0,308.953,152.423,1.0,,,,,,,,,
3074,274.285,117.271,1.0,287.064,129.745,1.0,308.442,152.086,1.0,,,,,,,,,
3075,275.275,117.547,1.0,288.492,129.188,1.0,310.36,152.841,1.0,359.732,144.324,1.0,347.85,143.969,1.0,301.98,126.362,1.0
3076,275.272,117.54,1.0,288.492,129.195,1.0,310.339,152.814,1.0,359.624,144.306,1.0,347.858,143.97,1.0,301.982,126.349,1.0
3077,358.828,140.087,1.0,345.885,140.455,1.0,310.075,152.678,1.0,278.226,117.434,1.0,277.164,128.499,1.0,301.56,125.881,1.0
3078,358.865,138.518,1.0,345.998,139.334,1.0,309.388,152.077,1.0,278.615,118.226,1.0,278.209,128.446,1.0,301.048,125.615,1.0
3079,278.458,117.622,1.0,278.937,128.047,1.0,310.129,152.678,1.0,,,,,,,,,
3080,276.812,121.344,1.0,289.213,125.414,1.0,309.732,152.629,1.0,360.558,136.068,1.0,348.367,134.811,1.0,301.512,126.616,1.0
3081,362.055,134.379,1.0,348.674,133.711,1.0,310.098,152.803,1.0,,,,,,,,,
3082,362.051,134.393,1.0,348.696,133.709,1.0,310.149,152.841,1.0,,,,,,,,,
3083,280.293,120.548,1.0,290.456,126.417,1.0,310.393,153.019,1.0,,,,,,,,,
3084,276.205,120.44,1.0,280.552,127.166,1.0,309.966,153.512,1.0,,,,,,,,,
3085,275.769,119.362,1.0,280.16,127.38,1.0,309.347,153.118,1.0,,,,,,,,,
3086,277.6,118.703,1.0,278.647,127.887,1.0,309.494,153.251,1.0,,,,,,,,,
3087,274.22,120.351,1.0,277.704,127.337,1.0,309.515,153.466,1.0,,,,,,,,,
3088,274.221,120.348,1.0,277.705,127.336,1.0,309.517,153.465,1.0,,,,,,,,,
3089,273.176,120.938,1.0,277.648,128.498,1.0,309.529,153.959,1.0,,,,,,,,,
3090,273.089,122.446,1.0,284.576,126.358,1.0,309.746,154.117,1.0,,,,,,,,,
3091,365.385,133.84,1.0,350.751,132.681,1.0,307.778,125.245,1.0,,,,,,,,,
3092,271.757,118.618,1.0,284.18,128.361,1.0,308.687,124.385,1.0,,,,,,,,,
3093,271.28,123.512,1.0,276.751,127.621,1.0,309.04,124.479,1.0,,,,,,,,,
3094,271.275,123.51,1.0,276.751,127.622,1.0,309.041,124.484,1.0,,,,,,,,,
3095,367.396,133.721,1.0,354.158,133.634,1.0,309.148,123.051,1.0,,,,,,,,,
3096,268.776,129.178,1.0,280.785,132.754,1.0,314.716,152.657,1.0,,,,,,,,,
3097,268.863,130.797,1.0,279.651,134.722,1.0,314.549,152.416,1.0,,,,,,,,,
3098,268.673,132.533,1.0,277.506,134.849,1.0,312.633,148.161,1.0,,,,,,,,,
3099,268.103,133.799,1.0,276.215,135.067,1.0,312.459,149.252,1.0,,,,,,,,,
3100,268.103,133.801,1.0,276.214,135.085,1.0,312.463,149.241,1.0,,,,,,,,,
3101,263.997,135.077,1.0,274.689,133.853,1.0,313.333,125.185,1.0,,,,,,,,,
3102,261.196,130.633,1.0,272.693,133.614,1.0,305.846,150.339,1.0,,,,,,,,,
3103,255.464,131.507,1.0,273.557,130.3,1.0,301.613,149.585,1.0,,,,,,,,,
3104,253.298,129.071,1.0,270.795,129.183,1.0,305.38,145.1,1.0,,,,,,,,,
3105,248.969,128.616,1.0,263.034,127.341,1.0,306.38,140.97,1.0,,,,,,,,,
3106,248.971,128.617,1.0,263.047,127.34,1.0,306.407,140.972,1.0,,,,,,,,,
3107,246.813,126.728,1.0,260.577,125.803,1.0,305.492,138.988,1.0,,,,,,,,,
3108,246.137,128.982,1.0,258.872,125.551,1.0,306.664,138.329,1.0,,,,,,,,,
3109,243.972,127.908,1.0,257.156,127.31,1.0,248.641,125.102,0.6299999952316284,382.377,133.555,1.0,367.287,134.874,1.0,307.062,137.54,1.0
3110,240.298,124.204,1.0,254.554,126.531,1.0,283.981,139.538,1.0,382.805,134.653,1.0,366.319,135.124,1.0,321.763,132.526,1.0
3111,235.122,127.689,1.0,248.687,128.601,1.0,278.263,140.224,1.0,383.693,135.902,1.0,368.404,136.095,1.0,321.097,131.244,1.0
